date,source,document_type,title,description,keywords,ref_no,url,filesize,source_id
2010-02-08,Central Bank of Nigeria,circulars,"Monetary, Credit, Foreign Trade and Exchange Policy Guidelines for 2010/2011 ",,"Monetary, Credit, Foreign Trade and Exchange Policy Guidelines for 2010/2011; MPC; CBN;",MCFTEP-2010-11,https://www.cbn.gov.ng/out/2010/publications/reports/mpd/monetary credit foreign trade and exchange policy guidelines 2010-2011.pdf,1027292,2228
2010-02-10,Central Bank of Nigeria,circulars,"Summary of WDAS No. 12/2010 of February 10, 2010.",,"Summary of WDAS No. 12/2010 of February 10, 2010.",12,https://www.cbn.gov.ng/out/2010/circulars/ted/wdas 12 2010 of 100210 summary.pdf,1860,675
2010-02-15,Central Bank of Nigeria,circulars,Foreign Exchange Market (WDAS) Auction No. 13.2010,,"CBN offers USD250 million, All Authorised Dealers, H. A.Salako",TED.FEM.FPC.GEN.01.014.10,https://www.cbn.gov.ng/out/2010/circulars/ted/ted fem fpc gen 01 014 10.pdf,20577,674
2010-02-16,Central Bank of Nigeria,circulars,Notice of Meeting on Import Duty Collection Scheme (IDCS),,Notice of Meeting on Import Duty Collection Scheme (IDCS),TED.FEM.GEN.FPC.01.015,https://www.cbn.gov.ng/out/2010/circulars/ted/ted.fem.gen.fpc.01.015.10.has.pdf,23398,673
2010-02-17,Central Bank of Nigeria,circulars,Foreign Exchange Market (WDAS) Auction No. 14/2010,,CBN offer for sale at FEM auction USD150.0 Million. Authoriesed Dealers are to Submit Bids.,TED/FEM/FPC/GEN/01/017/10,https://www.cbn.gov.ng/out/2010/circulars/ted/ted.fem.fpc.gen.01.017.10doc..pdf,156249,671
2010-02-17,Central Bank of Nigeria,circulars,Guidelines on Stored Value Prepaid Card Issuance and Operations,,"Guidelines on Stored Value Prepaid Card Issuance and Operations,Guidelines,Stored Value,Prepaid Card,Issuance,Operations,CBN,Central Bank of Nigeria,BOD,Banking Operations Department,Abuja,Nigeria",BOD/DIR/GEN/CIR/01/025,https://www.cbn.gov.ng/out/2010/circulars/bod/guidelines on stored value prepaid card issuance and operations.pdf,10796,670
2010-02-17,Central Bank of Nigeria,circulars,Re: Clarification On The Circular On Importation Of Cold Roll Steel And Aluminum Roofing Sheets Into Nigeria,,"This to inform All Authorised Dealers that paragraph 2 of the circular Ref: TED/FEM/FPC/GEN/01/011 of February 5, 2010 on the above subject has been ammended as follows:
""However, for the avoidance of doubt, any Form 'M' opened after November 16, 2009 for the importation of aluminum roofing sheed of less than 0.5 mm in thickness and cold roll sheet of less than 0.20 mm thickness shall not be allowed"".
Authorized Dealers inform your customers.

Signed by:   H.A. Salako
             for: Director
             Trade & Exchange Department",Ted-Fem-Fpc-Gen-01-016-10,https://www.cbn.gov.ng/out/2010/circulars/ted/ted-fem-fpc-gen-01-016-10.pdf,46161,672
2010-02-18,Central Bank of Nigeria,circulars,Guidelines on Nigeria Direct Debit Scheme,,"Guidelines on Nigeria Direct Debit Scheme,Guidelines,Nigeria,Direct,Debit,Scheme,Nigeria Direct Debit Scheme,Direct Debit Scheme,CBN,Central Bank of Nigeria,BOD,Banking Operations Department,Abuja,FCT.Federal Capital TerritoryOperational Rules,Indemnity,Compliance,Rules and Penalties,Consumer Protection,Rights and Obligations,Definition of Terms",BOD/DIR/GEN/CIR/01/025A,https://www.cbn.gov.ng/out/2010/circulars/bod/guidelines on nigeria direct debit scheme.pdf,134015,669
2010-02-22,Central Bank of Nigeria,circulars,Foreign Exchange Market (WDAS) Auction No.15/2010,,CBN offer for sale at FEM auction USD250.0 Million. Authoriesed Dealers are to Submit Bids.,TED/FEM/FPC/GEN/01/018/10,https://www.cbn.gov.ng/out/2010/circulars/ted/ted.fem.fpc.gen.01.018.10doc.pdf,239919,668
2010-02-24,Central Bank of Nigeria,circulars,Foreign Exchange Market (WDAS) Auction No. 16/2010,,CBN offer for sale at Forex Auction USD250.00 Million. Authorised Dealers are to submit Bids.,TED/FEM/FPC/GEN/01/019/10,https://www.cbn.gov.ng/out/2010/circulars/ted/ted.fem.fpc.gen.01.019.10doc.pdf,239935,667
2010-03-01,Central Bank of Nigeria,circulars,Foreign Exchange Market (WDAS) Auction No. 17/2010,,"Foreign Exchange Market (WDAS) Auction No. 17/2010,Foreign Exchange,FX, Market,WDAS,Auction,No. 17/2010,CBN,Central Bank of Nigeria,Financial Markets Depatment,FMD,Owolabi,Bola Akinwunmi,Yanfa,Bidding,Director",FMD/FED/CIR/GEN/01/001/10,https://www.cbn.gov.ng/out/2010/circulars/fmd/wda auction notice17032010.pdf,345193,666
2010-03-03,Central Bank of Nigeria,circulars,Foreign Exchange Market (WDAS) Auction No. 18/2010,,"Foreign Exchange Market (WDAS) Auction No. 18/2010,Foreign Exchange,FX, Market,WDAS,Auction,No. 18/2010,CBN,Central Bank of Nigeria,Financial Markets Depatment,FMD,Owolabi,Bola Akinwunmi,Yanfa,Bidding,Director",FMD/FED/CIR/GEN/01/002/10,https://www.cbn.gov.ng/out/2010/circulars/fmd/wdas auction 18032010.pdf,344046,664
2010-03-03,Central Bank of Nigeria,circulars,Foreign Exchange Market (WDAS) Auction No. 18/2010,,"Further to our circular ref. TED/FEM/FPC/01/110/09 of 8th July, 2009. CBN offers USD200.00million (Two Hundred million United States Dollars) for sale at Forex of Wednesday 3rd March, 2010.
Authorised dealeers are requested to submit their bids at stipulated address at CBN Abuja between 9.00a.m. and 10.30 a.m.
They are reminded that their accounts must be adequately funded on the day of bidding, failing which the bids will be disqualified.

Signed by:  H.A. Salako
            For: Ag. Director
            Financial Markets Department ",Fmd-Fed-Cir-Gen-01-002-10,https://www.cbn.gov.ng/out/2010/circulars/ted/fmd-fed-cir-gen-01-002-10doc.pdf,20320,665
2010-03-08,Central Bank of Nigeria,circulars,Foreign Exchange Market (WDAS) Auction No. 19/2010,,"Foreign Exchange Market (WDAS) Auction No. 19/2010,Foreign Exchange,FX, Market,WDAS,Auction,No. 19/2010,CBN,Central Bank of Nigeria,Financial Markets Depatment,FMD,Owolabi,Bola Akinwunmi,Yanfa,Bidding,Director",FMD/FED/CIR/GEN/01/003/10,https://www.cbn.gov.ng/out/2010/circulars/fmd/wdas auction 19032010.pdf,351542,663
2010-03-10,Central Bank of Nigeria,circulars,"Foreign Exchange Market (WDAS) Auction No. 20/2010,",,"Foreign Exchange Market (WDAS) Auction No. 20/2010,Foreign Exchange,FX, Market,WDAS,Auction,No. 20/2010,CBN,Central Bank of Nigeria,Financial Markets Depatment,FMD,Owolabi,Bola Akinwunmi,Yanfa,Bidding,Director",FMD/FED/CIR/GEN/01/004/10,https://www.cbn.gov.ng/out/2010/circulars/fmd/auction notice 200320100001.pdf,328071,662
2010-03-15,Central Bank of Nigeria,circulars,Foreign Exchange Market (WADS) Auction No.21/2010,,"Foreign Exchange Market (WADS) Auction No.21/2010,Financail Market Department, Central Bank of Nigeria,(CBN) Abuja.Ag: Director, Mr.O.F.Owolabi,Total amount offer USD200.00 Million united State Dollas)",FMD/FED/CIR/GEN/01/005/10,https://www.cbn.gov.ng/out/2010/circulars/fmd/auction0001.pdf,348163,661
2010-03-17,Central Bank of Nigeria,circulars,Foreign Exchange Market (WDAS) Auction no.22/2010,,"Central Bank of Nigeria (CBN) offer USD200.00million for sale at Foreign Exchange Auction on wednesday 17th March 2010, all authorised dealers are invited to submit their request through reuters dealing 3000XTRA between 9.00an and 10.30am.",FMD/FED/CIR/GEN/01/006/10,https://www.cbn.gov.ng/out/2010/circulars/fmd/auction notice no 2202100001.pdf,323623,660
2010-03-17,Central Bank of Nigeria,circulars,Update on invisible purpose codes and the need for compliaince with the rendition of returns on same,,"In a bid to enhance the coverance of information on personal remittances, Authorised Dealers are hereby informed that returns on the subject shall be segregated - Maintenance, Mortgage, Investment, Collective, NPISH, NGO, Health and Education.",TED/FEM/FPC/GEN/01/020/10,https://www.cbn.gov.ng/out/2010/circulars/ted/ted.fem.fpc.01.020.10doc.pdf,244082,659
2010-03-22,Central Bank of Nigeria,circulars,Foreign Exchange Market (WDAS) Auction no.23/2010,,"Central Bank of Nigeria (CBN) Abuja hereby offer UDS200.00million dollas for sales monday 22nd march 2010.All authrised dealers are therefore invited to submit thier bids request for WDAS through treters dealing 3000 XTRA to the CBN abuja. Ag Director, Mr.O. F. Owolabi.",FMD/FED/CIR/GEN/01/007/10,https://www.cbn.gov.ng/out/2010/circulars/fmd/auction notice no 2320100001.pdf,329426,657
2010-03-22,Central Bank of Nigeria,circulars,Notice of Foreign Exchange Officers' meeting,,"Foreign Exchange Officers' meeting holding at Central Bank of Nigeria, Head Office Auditorium Abuja. 25/03/2010. All Authorised Dealers, Customs and Service providers are invited. ",TED/FEM/FPC/GEN/01/021/10,https://www.cbn.gov.ng/out/2010/circulars/ted/ted.fem.fpc.01.021.10doc.pdf,242339,658
2010-03-24,Central Bank of Nigeria,circulars,Foreign Exchange Market (WDAS)Auction No.24/2010,,"Central Bank of Nigeria hereby offer USD200.00 million dollars for sale at the Foreign Exchange Auction of Wednesday 24th March 2010. Authorised dealers are thereby invited to submit their bib request through reuter dealing. Financial Market Dept, Abuja. Mr. O. F. Owolabi.",FMD/FED/CIR/GEN/01/008/10,https://www.cbn.gov.ng/out/2010/circulars/fmd/auction notice no 2420100001.pdf,320258,656
2010-03-29,Central Bank of Nigeria,circulars,Foreign Exchange Market (WDAS) Auction No. 25/2010,,"Central Bank of Nigeria, (CBN)Abuja, offer USD150.00 Million Dollas for sales at the foreign exchange auction of monday 29th march,2010. Authorised dealer are therefore invited to submit their bid request through reuters dealing 3000XTRA between 9.00an and 10.30am.Ag. Director Financial Markets Dept. Abuja",FMD/FED/CIR/GEN/01/009/10,https://www.cbn.gov.ng/out/2010/circulars/fmd/auction notice no 2520100001.pdf,318886,654
2010-03-29,Central Bank of Nigeria,circulars,"Invitation to attend Importerss forum holding at Etal Hotels and Halls, Apapa Lagos.",,"All Authorised Dealers are invited to the above forum to sensitize, highlight issues concerning importers",TED/FEM/FPC/GEN/01/022/10,https://www.cbn.gov.ng/out/2010/circulars/ted/ted.fem.fpc.01.022.10doc.pdf,203805,655
2010-03-31,Central Bank of Nigeria,circulars,Foreign Exchange Market (WDAS) Auction No. 26/2010,,"Central Bank of Nigeria hereby offer USD250.00Million Dollas for sales at the Foreign Exchange Auction of wednesday 31st March.2010. Authorised dealers are therefore invited to submit their request through reuters dealing 3000XTRA to the CBN Abuja between 9.00am and 10.30am. Financial Markets Department,Abuja.",FMD/FED/CIR/GEN/01/010/10,https://www.cbn.gov.ng/out/2010/circulars/fmd/auction nitoce wdas no 2620100001.pdf,322716,653
2010-04-06,Central Bank of Nigeria,circulars,"A Special Meeting of the Monetary Policy Committee (MPC) of the Central Bank of Nigeria Holds on April 15, 2010",,"Monetary Policy Committee, MPC ",MPC-69,https://www.cbn.gov.ng/out/2010/circulars/mpd/special meeting of the monetary policy committee of the central bank of nigeria.pdf,2364,651
2010-04-06,Central Bank of Nigeria,circulars,"The 214th Meeting of the Monetary Policy Committee (MPC) of the Central Bank of Nigeria Holds on May 10-11, 2010",,"The Monetary Policy Committee, MPC, 214th Meeting of the Monetary Policy Committee ",MPC-70,https://www.cbn.gov.ng/out/2010/circulars/mpd/214th meeting of the monetary policy committee of the central bank of nigeria.pdf,2565,652
2010-04-07,Central Bank of Nigeria,circulars,Foreign Exchange Market (WDAS)Auction No.27/2010,,"Central Bank of Nigeria, Abuja hereby offer USD250.00Million Dollas for sale at the foreign exchange auction of wednesday 7th April,2010.All authorised dealers are therefore invited to sumbit their bid through reuters dealing 3000XTRA between 9.00am and 10.30am. Financial Market Dept,Abuja.",FMD/FED/CIR/GEN/01/011/10,https://www.cbn.gov.ng/out/2010/circulars/fmd/auction notice no 27 of april 7th 20100001.pdf,321042,650
2010-04-09,Central Bank of Nigeria,circulars,Invitation to attend a meeting on Foreign Currency Movement within Nigeria,,"All Deposit Money Banks are invited to the above meeting holding on April 15 2010 in Lagos at 3rd f;oor New Building, Central Bank of Nigeria.",TED/PFO/FPC/GEN/01/023/10,https://www.cbn.gov.ng/out/2010/circulars/ted/ted.pfo.fpc.gen.01.023.10doc.pdf,165044,649
2010-04-12,Central Bank of Nigeria,circulars,Foreign Exchange Market(WDAS)Auction No. 28/2010,,"The Central Bank of Nigeria, Abuja hereby offer USD250.00 million Dollas for sale at the Foreign Exchange Auction of Monday 12th April, 2010. All authrised dealers are therefore invited to submit their bid request throught reuters dealing 3000XTRA to the CBN Abuja between 9.00am and 10.30am. Director,Financial Markets Dept, Abuja.",FMD/FED/CIR/GEN/01/012/10,https://www.cbn.gov.ng/out/2010/circulars/fmd/auction no 28 20100001.pdf,512992,648
2010-04-14,Central Bank of Nigeria,circulars,Foreign Exchange Market (WDAS)Auction No. 29/2010,,"The Central Bank of Nigeria, Abuja hereby offer USD250.00 Million Dillas for sale at the Foreign Exchange auction of Wednesday 14th April,2010. All Authorised dealers are therefore invited to submit their bid request for WDAS through reuters dealing 3000XTRA to CBN Abuja at stipulated time between 9.00am and 10.30am. Financial Markets Department, Abuja.  ",FMD/FED/CIR/GEN/01/013/10,https://www.cbn.gov.ng/out/2010/circulars/fmd/auction notice no 29 of 1420100001.pdf,321700,647
2010-04-19,Central Bank of Nigeria,circulars,Foreign Exchange Market (WDAS) Auction No.30/2010,,"The Central Bank of Nigeria, Abuja hereby offer USD250.00Million Dollars for sale at the foreign Exchange Auction of Monday 19th April, 2010. Authorised dealers are therefore invited to submit their bid request through reuters dealing 3000XTRA between 9.00am and 10.30am. Financial Markets Dept,Abuja. Ag.Director, Mr. O. F. Owolabi.",FMD/FED/CIR/GEN/01/014/10,https://www.cbn.gov.ng/out/2010/circulars/fmd/auction notice 302010 of 1920100001.pdf,37353,646
2010-04-21,Central Bank of Nigeria,circulars,Foreign Exchange Market (WDAS) Auction Notice No.31/2010,,"The Central Bank of Nigeria, Abuja hereby offer USD250.00 Million Dollas for sale at Foreign Exchange auction of wednesday 21st April, 2010. All authorised dealers are therefore invited to submit their request for wdas through reuter dealing 3000XTRA to CBN Abuja between 9.00am and 10.30am. Financial Markets Dept, Abuja. Ag. Dir.Mr. O. F. Owolabi.",FMD/FED/CIR/GEN/01/015/10,https://www.cbn.gov.ng/out/2010/circulars/fmd/auction notice 312010 of 2120100001.pdf,34805,645
2010-04-23,Central Bank of Nigeria,circulars,Invitation to attend nation-wide sensitisation seminars on Destination Inspection Scheme for Importers and Stakeholders at the various venues,,"Sensitise the importers and other stakeholders on import trade, documentation, procedures, compliance and intergrity and 48 hours clearance target",TED/FEM/FPC/GEN/01/024/10,https://www.cbn.gov.ng/out/2010/circulars/ted/ted.pfo.fpc.gen.01.024.10doc.pdf,214989,644
2010-04-26,Central Bank of Nigeria,circulars,Foreign Exchange Market (WDAS)Auction No.32/2010,,"Central Bank of Nigeria,Abuja, USD250.00Million Dollar for sale,Financial Market Department, Director,CBN,Auction no32/2010,Time 9.00am - 10.30am.",FMD/FED/CIR/GEN/01/016/10,https://www.cbn.gov.ng/out/2010/circulars/fmd/auction no 32 2010 of 260420100001.pdf,35566,643
2010-04-28,Central Bank of Nigeria,circulars,Foreign Exchange Market (wads)Auction No.33/2010,,"Central Bank Of Nigeria,Abuja,USD250.00Million Dollars,Financial Markets Department,Director,Auction No.33/2010  ",FMD/FED/CIR/GEN/01/017/10,https://www.cbn.gov.ng/out/2010/circulars/fmd/auction no 33 20100001.pdf,333374,642
2010-05-05,Central Bank of Nigeria,circulars,Foreign Exchange Market (WDAS)Auction No.34/2010,,"The Central Bank of Nigeria, Abuja hereby offer USD450.00Million Dollars for sale at the Foreign Exchange Auction of Wednesday 5th May, 2010. Authorised dealers are therefore invited to submit their bid request through reuters dealing 3000XTRA to the CBN Abuja between 9.00am and 10.30am.Financial Markets Dept, Abuja. Ag. Director, O F Owolabi.",Fmd/fed/cir/gen/01/018/10,https://www.cbn.gov.ng/out/2010/circulars/fmd/wdas auction 34 20100001.pdf,36065,640
2010-05-05,Central Bank of Nigeria,circulars,"The 214th Meeting of the Monetary Policy Committee (MPC) of the Central Bank of Nigeria Holds on May 10-11, 2010  ",,"The Monetary Policy Committee, MPC, 214th Meeting of the Monetary Policy Committee ",MPC-71,https://www.cbn.gov.ng/out/2010/circulars/mpd/The 214th Meeting of the Monetary Policy Committee.pdf,8.16KB,641
2010-05-10,Central Bank of Nigeria,circulars,FOREIGN EXCHANGE MARKET (WDAS) AUCTION NO. 35/2010,,"Central Bank of Nigeria, Abuja, USD450 million dollars, Foreign Exchange, Financial Markets Department,Director, Auction, CBN, FCT, Auction No 35/2010",FMD/FED/CIR/GEN/01/019/10,https://www.cbn.gov.ng/out/2010/circulars/fmd/auction notice no 35 of 100520100001.pdf,335274,639
2010-05-12,Central Bank of Nigeria,circulars,Foreign Exchange Market (wdas)Auction No.36/2010,,"Central Bank of Nigeria,Abuja,USD250.00million Dollars,Foreign Exchange, Financial Market Department, Director,Auction No.36/2010  ",Fmd/fed/cir/gen/01/020/10,https://www.cbn.gov.ng/out/2010/circulars/fmd/notice of auction 362010 of 120520100001.pdf,76398,638
2010-05-14,Central Bank of Nigeria,circulars,Standards and Guidelines on Automated Teller Machine (ATM) Operations in Nigeria,,"Standards and Guidelines on Automated Teller Machine,ATM",BPSD/RTP/GEN/RVP/01/007,https://www.cbn.gov.ng/out/2010/circulars/bspd/atm standards 1.pdf,66817,637
2010-05-17,Central Bank of Nigeria,circulars,FOREIGN EXCHANGE MARKET (WDAS) AUCTION NO. 37/2010,,"Central Bank of Nigeria, Abuja USD (450.00,million Dollars, Foreign Exchange, Financial Market Department, Director, Auction No.37/2010",FMD/FED/CIR/GEN/01/021/10,https://www.cbn.gov.ng/out/2010/circulars/fmd/auction notice 3720100001.pdf,36019,636
2010-05-18,Central Bank of Nigeria,circulars,Re-Submission of the list of Uncollected Risk Assessment Reports (RARs),,"All authorised dealers are to forward list RARs uncollected by March 31. 2010 in attached excel format before May 28, 2010",TED/PFO/FPC/GEN/01/026,https://www.cbn.gov.ng/out/2010/circulars/ted/ted.pfo.fpc.gen.01.026.pdf,215135,635
2010-05-19,Central Bank of Nigeria,circulars,FOREIGN EXCHANGE MARKET (WDAS) AUCTION NO. 38/2010,,"Central Bank of Nigeria, Abuja USD (450.00,million Dollars, Foreign Exchange, Financial Market Department, Director, Auction No.38/2010",FMD/FED/CIR/GEN/01/022/10,https://www.cbn.gov.ng/out/2010/circulars/fmd/auction 38 20100001.pdf,35117,634
2010-05-21,Central Bank of Nigeria,circulars,N200 Billion Intervention Fund For Re-Financing And Restructuring Of Banks’ Loans To The Manufacturing Sector,,"Agric,credit,CBN,acgsf,fgn,decree20,farmers,food,poverty,refinancing,intervention",DFD20100521,https://www.cbn.gov.ng/out/2010/circulars/dfd/GUIDELINES ON N200 BILLION REFINANCING MANUFACTCTURING SMES FINAL ABBA.pdf,113419,633
2010-05-21,Central Bank of Nigeria,circulars,N200 Billion Small And Medium Enterprises (SME) Credit Guarantee Scheme (SMECGS),,"Agric,credit,CBN,acgsf,fgn,decree20,farmers,food,poverty,refinancing,intervention",DFD20100520,https://www.cbn.gov.ng/out/2010/circulars/dfd/GUIDELINES ON N200 BILLION SME CREDIT GUARANTEE FINAL ABBA.pdf,113419,632
2010-05-24,Central Bank of Nigeria,circulars,FOREIGN EXCHANGE MARKET (WDAS) AUCTION NO. 39/2010,,"Central Bank of Nigeria, Abuja, USD450 million dollars, Foreign Exchange, Financial Market Department, Director, Auction, CBN, FCT, Auction No. 39/2010",FMD/FED/CIR/GEN/01/023/10,https://www.cbn.gov.ng/out/2010/circulars/fmd/auction notice no 39 of 240520100001.pdf,38383,631
2010-05-26,Central Bank of Nigeria,circulars,FOREIGN EXCHANGE MARKET (WDAS) AUCTION NO. 40/2010,,"Central Bank of Nigeria, Abuja, USD450 million dollars, Foreign Exchange, Financial Markets Department,Director, Auction, CBN, FCT, Auction No 40/2010",FMD/FED/CIR/GEN/01/024/10,https://www.cbn.gov.ng/out/2010/circulars/fmd/summary of wdas auction no 40 of 26520100001.pdf,24073,630
