date,amtOffered,auction,auctionDate,auctionNo,id,maturityDate,netType,netValue,rangeBid,rate,rateDescription,securityType,successfulBidRates,tenor,totalAmtRepaid,totalSubscription,totalSuccessful,trueYield,week
2008-06-20,,OMO,June-20-2008,20-6-08/REVERSE REPO,1194,June-27-2008,Sales,15000,5.9558,5.9558,Issue,NTB,5.9558,7,,15000,15000,5.9626,3rd Week
2008-06-20,0,OMO,June-20-2008,20-6-08/OMO/183D,1195,December-20-2008,Sales,4000,9.4500 - 9.7500,9.5,Issue,NTB,9.4500 - 9.5000,183,,4000,4000,9.9751,3rd Week
2008-06-20,0,OMO,June-20-2008,20-6-08/OMO/230D,1196,February-05-2009,Sales,12000,9.5500 - 9.7500,9.55,Issue,NTB,9.55,230,0,12000,12000,10.1615,3rd Week
2008-06-25,,OMO,June-25-2008,25-06-08/OMO/127D,1197,October-30-2008,Sales,2000,9.3500 - 9.5500,9.35,Issue,NTB,9.35,127,0,2000,2000,9.6644,4th Week
2008-06-25,,OMO,June-25-2008,25-06-08/OMO/148D,1198,November-20-2008,Sales,6000,9.4500 - 9.5500,9.45,Issue,NTB,9.45,148,0,6000,6000,9.8265,4th Week
2008-06-25,,OMO,June-25-2008,25-06-08/OMO/225D,1199,February-05-2009,Sales,2000,9.55,9.55,Issue,NTB,9.55,225,0,2000,2000,10.1474,4th Week
2008-06-26,5000,Primary Market,June-26-2008,26-06-08/PM/91D,1200,September-25-2008,Sales,0,8.0000 - 9.2500,9.25,Issue,NTB,8.0000 - 9.2500,91,5000,6332.72,5000,9.4684,4th Week
2008-06-26,35000,Primary Market,June-26-2008,26-06-08/182D,1201,December-25-2008,,32199.5,9.2500 - 10.0000,9.54,Issue,NTB,9.2500 - 9.5400,182,10356.17,74805.54,42555.67,10.0165,4th Week
2008-06-26,0,OMO,June-26-2008,26-06-08/OMO/224,1202,February-05-2009,Sales,93000,9.4500 - 9.7000,9.45,Issue,NTB,9.45,224,95000,2000,2000,10.0318,4th Week
2008-06-27,30000,Primary Market,June-27-2008,FGN BOND/5YRS,1203,June-26-2013,Sales,30000,9.4500 - 12.5000,10.7,Maginal,FGN Bonds,9.4500 - 10.7000,5,0,44300,30000,10.7157,4th Week
2008-06-27,20000,Primary Market,June-27-2008,FGN BONDS /10YRS,1204,June-25-2018,Sales,18543.56,9.0000 - 12.7500,12.75,Maginal,FGN Bonds,9.0000 - 12.7500,10,0,18543.56,18543.56,12.7947,4th Week
2008-06-27,0,OMO,June-27-2008,27-06-08/OMO/90,1205,September-25-2008,Sales,6000,9.1000 - 9.5000,9.2,Issue,NTB,9.1000 - 9.2000,90,0,6000,6000,9.4135,4th Week
2008-06-30,0,OMO,June-30-2008,30-06-07/REV REPO/7,1206,July-07-2008,Sales,160000,5.9558,5.9558,Issue,NTB,5.9558,7,15000,175000,175000,5.9626,1st Week
2008-06-30,0,OMO,June-30-2008,30-06-08/OMO/87D,1207,September-25-2008,Sales,19000,9.2000 - 9.6000,9.25,Issue,NTB,9.20000 - 9.2500,87,0,19000,19000,9.4585,5th Week
2008-06-30,0,OMO,June-30-2008,30-06-08/OMO/164D,1208,December-11-2008,Sales,14000,9.4000 - 9.7500,9.5,Issue,NTB,9.40000 - 9.5000,164,0,14000,14000,9.9236,5th Week
2008-06-30,0,OMO,June-30-2008,30-06-08/OMO/283D,1209,April-09-2009,Sales,5000,9.4700 - 9.7500,9.52,Issue,NTB,9.4700 - 9.5200,283,0,5000,5000,10.2787,5th Week
2008-07-01,0,OMO,July-01-2008,01-07-08/OMO/86,1210,September-25-2008,Sales,7000,9.20000 - 9.5500,9.25,Issue,NTB,9.2000 - 9.2500,86,0,7000,7000,9.4561,1st Week
2008-07-01,0,OMO,July-01-2008,01-07-08/OMO/93D,1211,October-02-2008,Sales,2000,9.2500 - 9.3500,9.25,Issue,NTB,9.25,93,0,2000,2000,9.4733,1st Week
2008-07-01,0,OMO,July-01-2008,01-07-0/8/OMO/142D,1212,November-20-2008,Sales,7000,9.3500 - 9.6500,9.37,Issue,NTB,9.3500 - 9.3700,142,0,7000,7000,9.7245,1st Week
2008-07-01,0,OMO,July-01-2008,01-07-08/OMO/282D,1213,April-09-2009,Sales,10000,9.5000 - 9.7500,9.55,Issue,NTB,9.5000 - 9.5500,282,0,10000,10000,10.3108,1st Week
2008-07-02,0,OMO,July-02-2008,02-07-08/REV REPO/7,1214,July-09-2008,Sales,47000,5.9558,5.9558,Issue,NTB,5.9558,7,0,47000,47000,5.9626,1st Week
2008-07-02,0,OMO,July-02-2008,02-07-08/OMO/92,1215,October-02-2008,Sales,2000,9.2000 - 9.5500,9.2,Issue,NTB,9.2,92,0,2000,2000,9.4184,1st Week
2008-07-02,0,OMO,July-02-2008,02-07-08/OMO/134,1216,November-13-2008,Sales,2000,9.4500 - 9.6500,9.45,Issue,NTB,9.45,134,0,2000,2000,9.7896,1st Week
2008-07-02,0,OMO,July-02-2008,02-07-08/OMO/176,1217,December-25-2008,Sales,4000,9.4000 - 9.8000,9.45,Issue,NTB,9.4000 - 9.4500,176,0,4000,4000,9.9012,1st Week
2008-07-02,30000,OMO,July-02-2008,02-07-08/AUC/281,1218,April-09-2009,Sales,8000,9.4900 - 9.6500,9.55,Issue,NTB,9.4900 - 9.5500,281,0,15000,8000,10.3079,1st Week
2008-07-02,0,OMO,July-02-2008,02-07-08/OMO/310,1219,May-08-2009,Sales,6000,9.5500 - 9.7500,9.55,Issue,NTB,9.55,310,0,6000,6000,10.393,1st Week
2008-07-03,0,OMO,July-03-2008,03-07-08/REV REPO/7,1220,July-10-2008,Sales,13000,5.9558,5.9558,Issue,NTB,5.9558,7,0,13000,13000,5.9626,1st Week
2008-07-03,0,OMO,July-03-2008,03-07-08/OMO/91,1221,October-02-2008,Sales,5000,9.2400 - 9.7500,9.24,Issue,NTB,9.24,91,0,5000,5000,9.4579,1st Week
2008-07-03,0,OMO,July-03-2008,03-07/08/OMO/182,1222,January-01-2009,Sales,1000,9.5500 - 9.7000,9.55,Issue,NTB,9.55,182,0,1000,1000,10.0275,1st Week
2008-07-03,0,OMO,July-03-2008,03-07-08/OMO/309,1223,May-08-2009,Sales,84000,9.3000 - 9.7500,9.55,Issue,NTB,9.3000 - 9.5500,309,90000,6000,6000,10.39,1st Week
2008-07-03,10000,Primary Market,July-03-2008,03-07-08/364,1224,July-02-2009,Sales,48032.58,8.9300 - 10.000,9.5499,Issue,NTB,8.9300 - 9.5499,364,0,54632.58,48032.58,10.5551,1st Week
2008-07-04,0,OMO,July-04-2008,04-07-08/REV REPO/7,1225,July-11-2008,Sales,11200,5.9558,5.9558,Issue,NTB,5.9558,7,0,11200,11200,5.9626,1st Week
2008-07-04,0,OMO,July-04-2008,04-07-08/OMO/216,1226,February-05-2009,Sales,2000,9.55,9.55,Issue,NTB,9.55,216,0,2000,2000,10.122,1st Week
2008-07-04,0,OMO,July-04-2008,04-07-08/OMO/279,1227,April-09-2009,Sales,2000,9.5500 - 9.7500,9.55,Issue,NTB,9.55,279,0,2000,2000,10.302,1st Week
2008-07-07,0,OMO,July-07-2008,07-07-08/OMO/101,1228,October-16-2008,Sales,11000,9.2000 - 9.6500,9.25,Issue,NTB,9.2000 - 9.2500,101,0,11000,11000,9.493,2nd Week
2008-07-07,0,OMO,July-07-2008,07-07-08/OMO/108,1229,October-23-2008,Sales,7000,9.2000 - 9.5500,9.25,Issue,NTB,9.2000 - 9.2500,108,0,7000,7000,9.5103,2nd Week
2008-07-08,0,OMO,July-08-2008,08/07/08/OMO/79,1230,September-25-2008,Sales,5000,9.2000 - 9.7500,9.2,Issue,NTB,9.2,79,0,5000,5000,9.3869,2nd Week
2008-07-08,0,OMO,July-08-2008,08/07/08/OMO/107,1231,October-23-2008,Sales,5000,9.2000 - 9.7500,9.2,Issue,NTB,9.2,107,0,5000,5000,9.455,2nd Week
2008-07-08,0,OMO,July-08-2008,08/07/08/OMO/135,1232,November-20-2008,Sales,5000,9.3000 - 9.7500,9.3,Issue,NTB,9.3,135,0,5000,5000,9.6313,2nd Week
2008-07-08,0,OMO,July-08-2008,08/07/08/OMO/142,1233,November-27-2008,Sales,5000,9.3500 - 9.7500,9.35,Issue,NTB,9.35,142,0,5000,5000,9.7029,2nd Week
2008-07-08,0,OMO,July-08-2008,08/07/08/OMO/156,1234,December-11-2008,Sales,7000,9.4000 - 9.7500,9.4,Issue,NTB,9.4,156,0,7000,7000,9.7935,2nd Week
2008-07-08,0,OMO,July-08-2008,08/07/08/OMO163,1235,December-18-2008,Sales,10000,9.4500 - 9.7500,9.5,Issue,NTB,9.4500 - 9.5000,163,0,10000,10000,9.9209,2nd Week
2008-07-08,0,OMO,July-08-2008,07/07/08/OMO/170,1236,December-25-2008,Sales,2000,9.4500 - 9.6500,9.55,Issue,NTB,9.4500 - 9.5500,170,7000,7000,7000,9.9946,2nd Week
2008-07-08,0,OMO,July-08-2008,08/07/08/OMO/177,1237,January-01-2009,Sales,5000,9.5000 - 9.7500,9.5,Issue,NTB,9.5,177,0,5000,5000,9.9588,2nd Week
2008-07-08,0,OMO,July-08-2008,08/07/08/OMO/304,1238,May-08-2009,Sales,5000,9.5000 - 9.7500,9.5,Issue,OMO,9.5,304,0,5000,5000,10.3163,2nd Week
2008-07-08,0,OMO,July-08-2008,08/07/08/OMO/359,1239,July-02-2009,Sales,5000,9.5500 - 9.7500,9.55,Issue,OMO,9.55,359,0,5000,5000,10.54,2nd Week
2008-07-09,0,OMO,July-09-2008,09/07/08/OMO/162,1240,December-18-2008,Sales,1000,9.5000 - 9.7500,9.5,Issue,OMO,9.5,162,0,1000,1000,9.9182,2nd Week
2008-07-09,0,OMO,July-09-2008,09/07/08/OMO/358,1241,July-02-2009,Sales,6000,9.5500 - 9.7500,9.55,Issue,OMO,9.55,358,0,6000,6000,10.537,2nd Week
2008-07-10,5000,Primary Market,July-10-2008,10/07/08/PMA/91,1242,October-09-2008,Sales,0,8.2000 - 9.5400,9,Issue,NTB,8.2000 - 9.0000,91,5000,11839.97,5000,9.2066,2nd Week
2008-07-10,0,OMO,July-10-2008,10/07/08/OMO/112,1243,October-30-2008,Sales,1000,9.2200 - 9.7500,9.22,Issue,OMO,9.22,112,0,1000,1000,9.4884,2nd Week
2008-07-10,0,OMO,July-10-2008,10/07/08/OMO/126,1244,November-13-2008,Sales,10480.47,9.3200 - 9.7500,9.32,Issue,OMO,9.32,126,15480.47,5000,5000,9.6298,2nd Week
2008-07-10,0,OMO,July-10-2008,10/07/08/OMO/161,1245,December-18-2008,Sales,5000,9.5000 - 9.7500,9.5,Issue,OMO,9.5,161,0,5000,5000,9.9155,2nd Week
2008-07-10,35000,Primary Market,July-10-2008,10/07/08/PMA/182,1246,January-08-2009,Sales,18544.54,9.2000 - 9.7200,9.55,Issue,NTB,9.2000 - 9.5500,182,10000,34144.54,28544.54,10.0275,2nd Week
2008-07-10,0,OMO,July-10-2008,10/07/08/OMO/210,1247,February-05-2009,Sales,3000,9.5000 - 9.7500,9.5,Issue,OMO,9.5,210,0,3000,3000,10.0493,2nd Week
2008-07-10,0,OMO,July-10-2008,10/07/08/OMO/329,1248,June-04-2009,Sales,5000,9.5400 - 9.7500,9.54,Issue,NTB,9.54,329,0,5000,5000,10.4375,2nd Week
2008-07-10,0,OMO,July-10-2008,10/07/08/OMO/357,1249,July-02-2009,Sales,5000,9.5400 - 9.750,9.54,Issue,NTB,9.54,357,0,5000,5000,10.5218,2nd Week
2008-07-11,0,OMO,July-11-2008,11/07/08/OMO/272,1250,April-09-2009,Sales,2000,9.55,9.55,Issue,NTB,9.55,272,0,2000,2000,10.2817,2nd Week
2008-07-15,0,OMO,July-15-2008,15-07-08/REV REPO/7,1251,July-22-2008,Sales,44000,5.9558,5.9558,Issue,NTB,5.9558,7,50000,6000,6000,5.9626,3rd Week
2008-07-16,0,OMO,July-16-2008,16-07-08/REV REPO/7,1252,July-23-2008,Sales,8200,5.9558,5.9558,Issue,NTB,5.9558,7,0,8200,8200,5.9626,3rd Week
2008-07-16,0,OMO,July-16-2008,16-07-08/OMO/267,1253,April-09-2009,Sales,2000,9.5400 - 9.7500,9.54,Issue,NTB,9.54,267,0,2000,2000,10.2557,3rd Week
2008-07-16,0,OMO,July-16-2008,16-07-08/OMO/296,1254,May-08-2009,Sales,4000,9.5400 - 9.7500,9.54,Issue,NTB,9.54,296,0,4000,4000,10.34,3rd Week
2008-07-16,0,OMO,July-16-2008,16-07-08/OMO/323,1255,June-04-2009,Sales,7000,9.5500 - 9.7500,9.55,Issue,NTB,9.55,323,0,7000,7000,10.4316,3rd Week
2008-07-16,0,OMO,July-16-2008,16-07-08/OMO/351,1256,July-02-2009,Sales,2000,9.5500 - 9.7500,9.55,Issue,NTB,9.55,351,0,2000,2000,10.5157,3rd Week
2008-07-17,0,OMO,July-17-2008,17-07-08/REV REPO/7,1257,July-24-2008,Sales,10000,5.9558,5.9558,Issue,NTB,5.9558,7,0,10000,10000,5.9626,3rd Week
2008-07-17,5000,Primary Market,July-17-2008,17-07-08/PMA/91,1258,October-16-2008,Sales,0,8.4990 - 10.0990,9.299,Issue,NTB,8.4990 - 9.2990,91,5000,9597.03,5000,9.5197,3rd Week
2008-07-17,0,OMO,July-17-2008,17-07-08/OMO/182A,1259,January-15-2009,Sales,22012,9.4000 - 9.7500,9.4,Issue,NTB,9.4,182,25012,3000,3000,9.8623,3rd Week
2008-07-18,0,OMO,July-18-2008,18-07-08/REV REPO/14,1260,August-01-2008,Sales,133000,5.9558,5.9558,Issue,NTB,5.9558,14,0,133000,133000,5.9694,3rd Week
2008-07-18,0,OMO,July-18-2008,18-07-08/OMO/90,1261,October-16-2008,Sales,2000,9.2000 - 9.7500,9.2,Issue,NTB,9.2,90,0,2000,2000,9.4135,3rd Week
2008-07-18,0,OMO,July-18-2008,18-07-08/OMO/97,1262,October-23-2008,Sales,7000,9.4000 - 7.5000,9.4,Issue,NTB,9.4,97,0,7000,7000,9.6408,3rd Week
2008-07-18,0,OMO,July-18-2008,18-07-08/OMO/118,1263,November-13-2008,Sales,4000,9.2990 - 9.7500,9.299,Issue,NTB,9.299,118,0,4000,4000,9.5872,3rd Week
2008-07-18,0,OMO,July-18-2008,18-07-08/OMO/181,1264,January-15-2009,Sales,12000,9.5100 - 9.7500,9.52,Issue,NTB,9.5100 - 9.5200,181,0,12000,12000,9.9917,3rd Week
2008-07-18,0,OMO,July-18-2008,18-07-08/OMO/321,1265,June-04-2009,Sales,7000,9.555 - 9.7500,9.55,Issue,NTB,9.55,321,0,7000,7000,10.4256,3rd Week
2008-07-21,0,OMO,July-21-2008,21-07-08/REV REPO/14,1266,August-04-2008,Sales,10500,5.9558,5.9558,Issue,NTB,5.9558,14,0,10500,10500,5.9694,4th Week
2008-07-21,0,OMO,July-21-2008,21/07/08/OMO/227,1267,March-05-2009,Sales,5000,9.5500 - 9.7500,9.55,Issue,NTB,9.55,227,0,5000,5000,10.153,4th Week
2008-07-22,0,OMO,July-22-2008,22-07-08/OMO/170,1268,January-08-2009,Sales,2000,9.5000 - 9.7500,9.5,Issue,NTB,9.5,170,0,2000,2000,9.9398,4th Week
2008-07-22,20000,OMO,July-22-2008,22-07-08/OMO/226,1269,March-05-2009,Sales,5000,9.5400 - 12.5000,9.55,Issue,NTB,9.5400 - 9.5500,226,0,7000,5000,10.1502,4th Week
2008-07-23,0,OMO,July-23-2008,23-07-08/OMO/169,1270,January-08-2009,Sales,1000,9.5000 - 9.7500,9.4,Issue,NTB,9.5,169,0,1000,1000,9.8277,4th Week
2008-07-24,5110.45,Primary Market,July-24-2008,24/07/08/PMA/91,1271,October-23-2008,Sales,0,8.2990 - 9.6500,9.25,Issue,NTB,8.2990 - 9.2500,91,5110.45,12795.17,5110.45,9.4684,
2008-07-24,35000,Primary Market,July-24-2008,24/07/08/PMA/182,1272,January-22-2009,Sales,18928.78,9.2000 - 11.5000,9.55,Issue,NTB,9.2000 - 9.5500,182,10000,37228.78,28928.78,10.0275,4th Week
2008-07-25,25000,Primary Market,July-25-2008,FGN BOND,1273,July-25-2011,Sales,15820,7.5000 - 13.0000,10.5,Maginal,FGN Bonds,10.5,3,0,31320,15820,10.51,4th Week
2008-07-25,20000,Primary Market,July-25-2008,25-07-08,1274,July-23-2018,Sales,9820,9.2000 - 20.0000,12.75,Maginal,FGN Bonds,9.2000 - 12.7500,10,0,32230,9820,12.7947,4th Week
2008-07-31,5000,Primary Market,July-31-2008,31/07/08/PMA/91,1275,October-30-2008,Sales,0,8.7500 - 10.0990,9.249,Issue,NTB,8.7500 - 9.2490,91,5000,11540.41,5000,9.4673,5th Week
2008-07-31,35000,Primary Market,July-31-2008,31/07/08/PMA/182,1276,January-29-2009,Sales,26526.82,9.4500 - 10.0990,9.548,Issue,NTB,9.4500 - 9.5480,182,10000,50676.82,36526.82,10.0253,5th Week
2008-08-07,5106.56,Primary Market,August-07-2008,07-08-2008/PMA/91,1277,November-06-2008,Sales,106.56,8.7990 - 10.0000,9.2,Issue,NTB,8.7990 - 9.2000,91,5000,25166.41,5106.56,9.416,2nd Week
2008-08-07,35000,Primary Market,August-07-2008,07/08/2008/PMA/182,1278,February-05-2009,Sales,13851.5,8.9000 - 9.7500,9.2,Issue,NTB,8.9000 - 9.2000,182,10000,28851.5,23851.5,9.6423,2nd Week
2008-08-07,10000,Primary Market,August-07-2008,07/08/2008/PMA/364,1279,August-06-2009,Sales,15000,9.1500 - 9.9900,9.2,Issue,NTB,9.1500 - 9.2000,364,25000,25175.34,10000,10.1293,
2008-08-08,0,OMO,August-08-2008,08/08/2008/OMO/160,1280,January-15-2009,Sales,2000,9.4000 - 10.0000,9.4,Issue,NTB,9.4,160,0,2000,2000,9.804,2nd Week
2008-08-08,0,OMO,August-08-2008,08/08/2008/OMO/174,1281,January-29-2009,Sales,5000,9.5000 - 10.0000,9.5,Issue,NTB,9.5,174,0,5000,5000,9.9506,2nd Week
2008-08-14,5000,Primary Market,August-14-2008,14/08/2008,1282,November-13-2008,Sales,0,8.7990 - 9.6000,9.1,Issue,NTB,8.7990 - 9.1000,91,5000,6205.69,5000,9.3113,3rd Week
2008-08-14,35000,Primary Market,August-14-2008,14/08/2008/182,1283,February-12-2009,Sales,9643.31,9.2000 - 9.7499,9.55,Issue,NTB,9.2000 - 9.5500,182,10000,22393.31,19643.31,10.0275,3rd Week
2008-08-21,5000,Primary Market,August-21-2008,21/08/2008,1284,November-20-2008,Sales,0,8.2000 - 9.7000,9.1,Issue,NTB,8.2000 - 9.1000,91,5000,6944.59,5000,9.3113,3rd Week
2008-08-21,5000,Primary Market,August-21-2008,21/08/08/PMA/182,1285,February-19-2009,Sales,5000,9.2990 - 10.0000,9.5,Issue,NTB,9.2990 - 9.5000,182,10000,21480,5000,9.9724,3rd Week
2008-08-28,5000,Primary Market,August-28-2008,28-08-2008/PMA/91,1286,November-27-2008,Sales,0,8.7000 - 9.5000,9.1,Issue,NTB,8.7000 - 9.1000,91,5000,5675.09,5000,9.3113,5th Week
2008-08-28,5000,Primary Market,August-28-2008,28/08/08/PMA/182,1287,February-26-2009,Sales,5000,9.2000 - 9.8500,9.499,Issue,NTB,9.2000 - 9.4990,182,10000,14388.52,5000,9.9713,5th Week
2008-08-29,30000,Primary Market,August-29-2008,29/08/08,1288,August-29-2011,Sales,30000,7.5000 - 12.0000,11.4,Maginal,FGN Bonds,11.4,3,0,32340,30000,11.4107,5th Week
2008-08-29,20000,Primary Market,August-29-2008,29/08/08/10YRS,1289,August-27-2018,Sales,0,10.7000 - 18.0000,12.749,Maginal,FGN Bonds,12.749,10,0,44260,20000,12.7937,5th Week
2008-09-04,5000,Primary Market,September-04-2008,04/09/2008/91,1290,December-04-2008,Sales,0,8.7500 - 9.1000,9.1,Issue,NTB,8.7500 - 9.1000,91,5000,4362.95,5000,9.3113,1st Week
2008-09-04,5000,Primary Market,September-04-2008,04/09/2008/182,1291,March-05-2009,Sales,5000,9.2990 - 9.5500,9.43,Issue,NTB,9.2990 - 9.4300,182,10000,6349.47,5000,9.8953,1st Week
2008-09-04,10000,Primary Market,September-04-2008,04/09/2008/364,1292,September-03-2009,Sales,0,9.2000 - 10.0000,9.44,Issue,NTB,9.2000 - 9.4400,364,10000,10061.61,10000,10.4211,1st Week
2008-09-11,4344.92,Primary Market,September-11-2008,11/09/08/91,1293,December-11-2008,Sales,655.08,8.7990 - 9.1000,9.1,Issue,NTB,8.7990 - 9.1000,91,5000,4364.03,4344.92,9.3113,2nd Week
2008-09-11,5000,Primary Market,September-11-2008,11/09/08/182,1294,March-12-2009,Sales,5000,9.2990 - 9.5500,9.4299,Issue,NTB,9.2990 - 9.4299,182,10000,7313.2,5000,9.8952,2nd Week
2008-09-18,5000,Primary Market,September-18-2008,18/09/08/91,1295,December-18-2008,Sales,0,8.7500 - 12.49900,9.1,Issue,NTB,8.7500 - 9.1000,91,5000,5795.12,5000,9.3113,3rd Week
2008-09-18,5000,Primary Market,September-18-2008,18-09-08/182,1296,March-19-2009,Sales,8000,9.2990 - 9.8000,9.4298,Issue,NTB,9.2990 - 9.4298,182,13000,10092.98,5000,9.8951,3rd Week
2008-09-24,0,OMO,September-24-2008,24-09-08/43,1297,November-06-2008,Purchases,4000,9.0000 - 9.0000,9,Issue,NTB,9.0000 - 9.0000,43,0,4000,4000,9.0964,4th Week
2008-09-25,5000,Primary Market,September-25-2008,25-09-08/91,1298,December-25-2008,Sales,0,8.5000 - 9.2000,9.03,Issue,NTB,8.5000 - 9.0300,91,5000,6813.74,5000,9.238,4th Week
2008-09-25,10000,Primary Market,September-25-2008,25-09-08/182,1299,March-26-2009,Sales,0,8.9450 - 9.5000,9.1,Issue,NTB,8.9450 - 9.1000,182,10000,29255.28,10000,9.5325,4th Week
2008-09-26,30000,Primary Market,September-26-2008,26-09-08/FGN BOND/3,1300,September-26-2011,Sales,30000,9.5000 - 12.3000,11,Maginal,FGN Bonds,9.5000 - 11.0000,3,0,55110,30000,11.01,4th Week
2008-09-26,20000,Primary Market,September-26-2008,26-09-08/FGN BOND/10,1301,September-24-2018,Sales,20000,11.25000 - 15.4900,12.45,Maginal,FGN Bonds,11.2500 - 12.4500,10,0,46280,20000,12.4926,4th Week
2008-09-26,0,OMO,September-26-2008,26-09-08/41,1302,November-06-2008,Purchases,4000,8.6500 - 9.0000,9,Issue,NTB,8.6500 - 9.0000,41,0,4000,4000,9.0919,4th Week
2008-09-26,0,OMO,September-26-2008,26-09-08/55,1303,November-20-2008,Purchases,1000,8.9000 - 8.9000,8.9,Issue,NTB,8.9,55,0,1000,1000,9.021,4th Week
2008-10-02,0,OMO,October-02-2008,02-10-2008/49,1304,November-20-2008,Sales,3000,8.6,8.6,Issue,NTB,8.6,49,,3000,3000,8.7004,1st Week
2008-10-02,5000,Primary Market,October-02-2008,02/10/2008/91,1305,January-01-2009,Sales,0,8.8000 - 10.1500,9.125,Issue,NTB,8.8000 - 9.1250,91,5000,6241.95,5000,9.3374,1st Week
2008-10-02,10000,Primary Market,October-02-2008,02-10-2008/182,1306,April-02-2009,Sales,0,8.9000 - 10.1500,9.425,Issue,NTB,8.9000 - 9.4250,182,10000,9414.25,10000,9.8898,1st Week
2008-10-09,5000,Primary Market,October-09-2008,09-10-2008/91,1307,January-08-2009,Sales,0,8.5000 - 9.3000,8.8,Issue,NTB,8.5000 - 8.8000,91,5000,17047.75,5000,8.9974,2nd Week
2008-10-09,10556.565,Primary Market,October-09-2008,09-10-2008/182,1308,April-09-2009,Sales,0,8.7200 - 9.5000,9,Issue,NTB,8.7200 - 9.0000,182,10556.565,40706.44,10556.565,9.4229,2nd Week
2008-10-09,25000,Primary Market,October-09-2008,09-10-2008/364,1309,October-08-2009,Sales,0,9.0900 - 10.0000,9.3,Issue,NTB,9.0900 - 9.3000,364,25000,31323.45,25000,10.2507,2nd Week
2008-10-16,5000,Primary Market,October-16-2008,16-10-2008/91,1310,January-15-2009,Sales,0,7.5000 - 8.8000,7.5,Issue,NTB,7.5,91,5000,34638.12,5000,7.6429,3rd Week
2008-10-16,10000,Primary Market,October-16-2008,16-10-2008/182,1311,April-16-2009,Sales,0,8.0000 - 9.6000,8.5,Issue,NTB,"8.0000 - ,8.5000",182,10000,43679.14,10000,8.8762,3rd Week
2008-10-23,5110.45,Primary Market,October-23-2008,23-10-2008/91,1312,January-22-2009,Sales,0,6.0000 - 8.8000,6.8,Issue,NTB,6.0000 - 6.8000,91,5110.45,22410.32,5110.45,6.9173,4th Week
2008-10-23,10799.68,Primary Market,October-23-2008,23-10-2008/182,1313,April-23-2009,Sales,10799.68,6.5000 - 9.3000,7.74,Issue,NTB,6.5000 - 7.7400,182,10799.68,39259.1,10799.68,8.0507,4th Week
2008-10-30,5000,Primary Market,October-30-2008,30-10-2008/91,1314,January-29-2009,Sales,0,6.0000 - 8.8000,6.5,Issue,NTB,6.0000 - 6.5000,91,5000,18799.13,5000,6.6071,5th Week
2008-10-30,10000,Primary Market,October-30-2008,30-10-2008/182,1315,April-30-2009,Sales,0,6.5000 - 9.3000,8.2,Issue,NTB,6.5000 - 8.2000,182,10000,16184.22,10000,8.5496,5th Week
2008-11-20,5000,Primary Market,November-20-2008,20-11-2008/91,1316,February-19-2009,Sales,0,6.0000 - 7.1000,6.8,Issue,NTB,6.0000 - 6.8000,91,5000,13235.31,5000,6.9173,4th Week
2008-11-20,10000,Primary Market,November-20-2008,20-11-2008/182,1317,May-21-2009,Sales,0,6.4999 - 7.3000,6.9,Issue,NTB,6.4999 - 6.9000,182,10000,41580.92,10000,7.1459,4th Week
2008-11-21,0,OMO,November-21-2008,21-11-2008/7,1318,November-28-2008,Purchases,15012,10,10,Issue,NTB,10,7,0,15012,15012,10.0192,4th Week
2008-11-21,0,OMO,November-21-2008,21-11-2008/30,1319,December-21-2008,Purchases,19896.48,16.5,16.5,Issue,NTB,16.5,30,19896.48,19896.48,19896.48,16.7268,4th Week
2008-11-24,0,OMO,November-24-2008,24/11/2008,1320,January-23-2009,Sales,19896.48,16.75,16.75,Issue,NTB,16.75,60,0,19896.48,19896.48,17.22,5th Week
2008-11-27,0,OMO,November-27-2008,27/11/08,1321,February-25-2009,Sales,20031.24,17.25,17.25,Issue,NTB,17.25,90,41633.24,21602,21602,18.02,5th Week
2008-11-27,5000,Primary Market,November-27-2008,27/11/08/91,1322,February-26-2009,Sales,0,6.0000 - 7.1000,6.5,Issue,NTB,6.0000 - 6.5000,91,5000,26208.74,5000,6.6071,5th Week
2008-11-27,10000,Primary Market,November-27-2008,27/11/08/182,1323,May-28-2009,Sales,0,6.4999 - 7.3000,6.595,Issue,NTB,6.4999 - 6.5950,182,10000,42577.84,10000,6.8192,5th Week
2008-11-28,20000,Primary Market,November-28-2008,28/11/08/3,1324,November-28-2011,Sales,20000,9.0000 - 13.5000,10,Maginal,FGN Bonds,9.0000 - 10.0000,3,0,34890,20000,10.0082,5th Week
2008-11-28,10000,Primary Market,November-28-2008,28/11/08/5,1325,November-27-2013,Sales,10000,5.0000 - 16.0000,10.5,Maginal,FGN Bonds,5.0000 - 10.5000,5,0,25890,10000,10.5151,5th Week
2008-11-28,10000,Primary Market,November-28-2008,28/11/08/20,1326,November-23-2028,Sales,10000,11.5000 - 21.49000,15,Maginal,FGN Bonds,11.50 - 15.0000,20,0,23520,10000,15.1243,5th Week
2008-11-28,0,OMO,November-28-2008,28/11/08/7,1327,December-05-2008,Sales,22377.67,10.0000 - 15.7500,15.75,Issue,NTB,10.0000 - 15.7500,7,15012,37389.67,37389.67,15.7977,5th Week
2008-12-04,5000,Primary Market,December-04-2008,04-12-08/91,1328,March-05-2009,Sales,0,5.6400 - 7.1500,5.94,Issue,NTB,5.6400 - 5.9400,91,5000,18544.86,5000,6.0293,1st Week
